id,name,serving_sie,calorie,carbohydrate,protein,fat
3568,베이컨 풀어파츠,82,209.1,24.6,9.84,8.2
3569,베티블루베리쉬폰,70,140,17.5,1.4,7
3570,벨기에밀크쇼콜라,70,270,24,4,18
3571,벨기에화이트초코3호,65,250,24,3,17
3572,벨기에화이트초코6호,65,260,23,3,17
3573,보리카스테라,100,335,53,8,10
3574,보스톤,60,122.4,21,2.4,3
3575,보스톤크림,57,139.65,15.96,1.71,7.98
3576,본델리슈,50,70,14.5,1.5,1
3577,부드러운 초코 쉬폰,70,190,21,3,12
3578,부드러운우유식빵,90,216,37.8,8.1,3.51
3579,부드러운카푸치노,54,250,17,2,19
3580,부드럽고촉촉한고구마케익,75,195,27.75,3.75,7.5
3581,부드럽고촉촉한모카케익,75,187.5,26.25,3.75,7.5
3582,부드럽고촉촉한초코케익,75,193.5,24.75,3.75,9
3583,부드럽고촉촉한치즈케익,75,198.75,27,3.75,8.25
3584,붕붕~꼬마버스타요,60,250,21,3,18
3585,브라운브레드,124,446.4,79.36,9.92,11.16
3586,블루마운틴 모카빵,73,163.52,29.2,3.65,3.65
3587,블루베리 먼치킨,50,97.5,13.5,1.5,4.5
3588,블루베리 치즈케익 도넛,77,238.7,23.87,3.85,13.86
3589,블루베리&크림치즈,90,297,43.2,4.5,12.6
3590,블루베리롤케익,70,220,28,4,10
3591,블루베리머핀,90,351,35.1,4.5,22.5
3592,블루베리쉬폰,70,205,23,2,11
3593,블루베리쉬폰,70,144.14,15.68,3.14,7.95
3594,블루베리슬림케익,57,84.93,7.98,3.42,4.56
3595,블루베리요거트듬뿍,70,230,25,4,14
3596,블루베리요거트듬뿍파티,70,210,20,5,15
3597,블루베리요거트케이크,70,147,14,2.1,10.5
3598,블루베리치즈쉬폰,62,99.82,9.92,1.86,5.58
3599,블루베리치즈슬림,47,58.75,6.11,0.94,3.29
3600,블루베리치즈케이크,70,133,11.9,2.1,9.1
3601,블루베리컵케익,48,81.6,9.6,0.96,1.44
3602,블루베리케익,60,106.8,10.8,1.2,6.6
3603,블루베리크림치즈 머핀,100,411.64,44.22,6.01,23.42
3604,블루베리크림치즈케이크,70,210,19,4,14
3605,블루베리필드,60,138,19.2,1.8,6
3606,블루베리휘낭시에,30,37.5,4.12,0.38,2.25
3607,블루베리힐머핀,90,351,35.1,4.5,22.5
3608,비스코티라이트,30,36,5.1,0.6,1.5
3609,비스코티시나몬,30,39,4.8,0.6,1.8
3610,빅 검은깨 고구마앙금빵,100,307.14,56.09,7.31,5.95
3611,빅 아몬드 통팥빵,100,256.96,45.24,6.59,5.52
3612,뽀로로소풍가는날,65,260,23,3,18
3613,뽀로로와친구들의음악회,70,270,25,3,19
3614,뽀로로의 기차여행,70,280,28,3,18
3615,뽀롱뽀롱 마들렌,25,25,2.5,0.5,1.5
3616,쁘디롤,74,180.56,26.64,3.7,6.66
3617,쁘띠녹차롤,62,142.6,14.88,2.48,8.68
3618,쁘띠딸기롤,63,145.53,15.75,1.89,8.19
3619,쁘띠러브초코,47,91.18,7.52,0.94,6.58
3620,쁘띠만주,50,50,12,1,0.35
3621,쁘띠모카롤,59,135.7,14.16,1.77,7.67
3622,쁘띠블루베리쉬폰,70,205,23,3,11
3623,쁘띠초코롤,61,142.74,14.64,1.83,8.54
3624,쁘띠치즈케이크,70,225,20,5,14
3625,쁘띠카스테라,70,140.7,26.6,3.5,2.8
3626,쁘띠컬렉션,60,159,17.4,2.4,9
3627,사각사각! 애플필드,50,85,11.5,1.5,3.5
3628,사과 도라야끼,60,90,19.2,1.8,1.14
3629,사랑받는롤케익,70,154,19.6,3.5,7
3630,사랑에 빠진 하트,65,182,22.75,2.6,9.1
3631,산딸기롤케익,70,147,21.7,2.8,5.6
3632,산딸기크림치즈파이,100,458.58,39.74,5.49,30.85
3633,삼흑식빵,70,170,32,5,3
3634,상큼!예산사과애플링,100,306.49,43.55,8.37,10.98
3635,상큼한 블루베리롤,70,154,19.6,2.8,7
3636,새콤달콤베리스푼,80,153.6,18.4,1.6,8
3637,생일을 축하해,65,260,25,3,17
3638,생크림소보루빵,100,421.09,50.72,7.83,20.76
3639,생크림슈,56,90.72,5.6,1.68,6.72
3640,생크림페스티발,69,132.48,12.42,2.07,8.28
3641,샤뜰레케익,70,182,21,3.5,9.8
3642,샤르르 녹는 고구마케익,80,204.8,32.8,4,6.4
3643,샤르르 녹는 치즈번,70,160.3,25.9,2.8,4.9
3644,샤르르 녹는 치즈번,70,117.43,19.43,2.32,3.19
3645,샤르르르 녹는 치즈케익,82,226.32,30.34,4.1,10.66
3646,샤르망,70,133.7,15.4,1.4,7.7
3647,샤르망(블루베리),70,124.6,14.7,1.4,6.3
3648,소보로빵,73,175.93,29.93,3.65,5.11
3649,소세지빵,68,130.56,12.24,5.44,6.8
3650,소시지 풀어파츠,92,243.8,25.76,16.56,11.04
3651,소프트롤,84,227.64,30.24,5.88,9.24
3652,소프트생크림식빵,70,129.5,22.4,3.5,2.8
3653,쇼코엘레강,50,97.5,9,1.5,6.5
3654,쇼콜라2단케이크,60,250,20,3,18
3655,쇼콜라후르츠롤케이크,70,70,6.3,2.1,3.5
3656,순수우유롤,100,281.27,49.93,8.19,5.42
3657,순우리쌀케이크,60,205,15,3,7
3658,슈가레이즈드,70,231,28,3.5,12.6
3659,슈거 코티드,49,102.9,12.25,1.47,5.39
3660,슈크림빵,70,180,29,5,5
3661,스위스밀크쇼콜라,70,270,25,4,18
3662,스위트롤,68,133.96,23.12,3.4,3.4
3663,스위트후르츠,70,131.6,16.8,1.4,6.3
3664,스윗월넛파운드,60,150,14.4,2.4,9.6
3665,스콘,100,452.93,48.13,8.29,25.25
3666,스타볼,100,160,34,4,2.8
3667,스트로베리 쿠키 먼치킨,60,162,23.4,1.8,7.8
3668,스트로베리&크림치즈,90,306,45.9,4.5,12.6
3669,스트로베리먼치킨,48,93.6,13.92,0.96,4.32
3670,스트로베리플라워타트,65,143,20.15,2.6,6.5
3671,스트로베리필드,60,141,21.6,1.8,6
3672,스틱소보루,80,208,34.4,4.8,6.4
3673,스틱소보루빵,80,260,43,6,8
3674,스페셜2호,70,300,23,3,21
3675,스폰지,70,168,21.7,2.8,7.7
3676,스폰지케익,74,188.7,23.68,3.7,8.88
3677,스프링녹차롤,70,154,18.9,3.5,7.7
3678,시간이만든부드러운토스트56h,70,122.5,21.7,3.5,2.45
3679,시나몬레이즌베이글,120,396,79.2,13.2,3
3680,시나몬츄러스,80,248,22.4,4.8,16
3681,시나몬프레첼,100,370.26,68.39,9.02,6.74
3682,시즌롤세트,70,147,19.6,3.5,7
3683,시크릿1,70,230,19,3,16
3684,시크릿2,70,210,19,3,13
3685,식이섬유토스트식빵,90,220.5,39.6,8.1,3.51
3686,쌀로 만든 라이스 크런치,50,105,16.5,1,4.5
3687,쌀로만든 고소한 라이스,50,107.5,15,1,5
3688,썸머산딸기롤,70,133,21,2.8,4.2
3689,아몬드 트위스터,50,102.5,12,2,5.5
3690,아몬드롤케익,70,168,18.2,3.5,8.4
3691,아몬드초코크런치,50,122.5,13.5,2,7
3692,아침보리,70,126,23.1,3.5,2.1
3693,아침엔소프트모닝플러스,70,129.5,21.7,3.5,2.8
3694,아침이상쾌한고식이섬유식빵,70,122.5,21.7,3.5,2.1
3695,앙팡마들렌,60,144,17.4,1.8,7.8
3696,애프터눈모카,60,250,21,3,17
3697,애플시나몬머핀,100,387.22,44.06,5.05,21.2
3698,약식파운드,70,151.2,21.7,2.1,6.3
3699,어니언베이글,100,267.38,53.62,10.16,1.36
3700,어니언베이글,120,396,75.6,13.2,3
3701,엄마가 미(米)는 우리쌀식빵,70,115.5,21,3.5,2.45
3702,엄마가 미는 쌀식빵,70,165,30,5,3.5
3703,에뚜아르초코,60,240,19,3,18
3704,엔젤스폰지,70,220,28,4,10
3705,엔젤케익,70,161.7,21,3.5,7
3706,엘핀 단팥빵,120,360,69.6,9.6,8.4
3707,연유크림 스틱브래드,60,105,13.2,2.4,4.8
3708,오늘은 마이테디의생일케이크,70,310,27,4,21
3709,오리지날카스테라,50,77.5,14.5,2,1.15
3710,오리지널 글레이즈드,52,104,11.44,1.04,5.72
3711,오리지널 크러핀,85,306,37.4,4.25,15.3
3712,오리지널케익먼치킨,52,127.4,16.64,2.08,6.76
3713,오메가곡물식빵,70,126,21,4.2,3.15
3714,오후의카페모카,60,240,16,3,18
3715,옥수수듬뿍옥수수식빵,100,299.4,50.81,9.64,6.4
3716,옥수수스폰지(대),70,147,16.8,2.1,8.4
3717,옥수수스폰지케익(소),60,120,16.2,1.8,5.4
3718,옥수수식빵,70,122.5,21.7,3.5,2.1
3719,옥수수조리빵,100,308.68,22.23,11.15,19.46
3720,옥수수카스테라,100,340,54,8,10
3721,요거트딸기롤,60,66,8.4,1.8,6
3722,요거트롤(블루베리),60,60,7.8,2.4,6
3723,요거트쉬폰,61,104.31,10.37,1.22,6.71
3724,요거트실키롤(딸기),60,66,8.4,1.8,6
3725,요거트실키롤(블루베리),60,60,7.8,2.4,6
3726,"우리땅에서 난 
우리밀식빵",70,147,22.4,3.5,4.9
3727,우리밀 갈릭 브레드칩,40,70.8,10,1.2,3.2
3728,우리밀 모카케익 도넛,55,132,17.6,1.65,6.6
3729,우리밀우리보리식빵,70,122.5,22.4,3.5,1.75
3730,우리보리모닝롤,100,335.49,57.13,9.33,7.74
3731,우리콩롤,70,179.2,18.2,4.9,9.8
3732,우울할땐 달콤한 초코롤,55,90.75,11.55,1.65,4.4
3733,우유식빵,70,133,21.7,3.5,3.5
3734,월넛바나나머핀,90,369,34.2,4.5,25.2
3735,윈터모카롤,70,154,19.6,3.5,7.7
3736,유산균이들어있는애플요거티,60,123,13.8,1.8,7.2
3737,일곱가지곡물식빵,90,211.5,35.1,8.1,4.23
3738,자색고구마롤,70,172.2,18.9,2.8,9.8
3739,자색고구마카스테라,50,75,14,2,1.35
3740,자연그대로,70,112,21,3.5,2.45
3741,"저온숙성 56시간
 부드러운 토스트",70,122.5,21.7,3.5,2.45
3742,전원속으로 버터이야기,70,140,21.7,3.5,4.2
3743,전원속으로 옥수수이야기,70,132.3,21,3.5,3.5
3744,전원속으로 우유이야기,70,123.2,21,3.5,2.8
3745,전원속으로 잡곡이야기,70,126,21.7,4.2,2.8
3746,정통 파운드케익,60,138,15,1.8,8.4
3747,젤리롤,70,122.5,20.3,2.8,3.5
3748,진한치즈케이크,55,90.75,6.6,1.65,6.6
3749,쫀득쫀득한 찰깨빵,100,394.52,62.32,5.47,13.7
3750,쫄깃한 곡물식빵,110,225,46,8,2
3751,쫄깃한 이탈리안 식빵,100,294.61,48.61,8.46,7.37
3752,쫄깃한 찰떡브레드,100,274.64,50.69,9,3.98
3753,착한주종 단팥빵,120,432,91.2,13.2,2.4
3754,찰떡빵,86,192.64,40.42,3.44,2.58
3755,찰진슈크림빵,95,242.25,35.15,5.7,9.5
3756,찰토스트,70,127.4,22.4,3.5,2.8
3757,체리생크림,53,84.27,7.42,1.06,5.83
3758,체리파크 1호,70,114.8,15.4,1.4,5.6
3759,초코 앤 화이트 케이크,70,185,18,3,12
3760,초코&화이트커플,70,133,13.3,2.1,8.4
3761,초코&화이트케이크,70,129.5,12.6,2.1,8.4
3762,초코롤,62,146.94,15.5,2.48,8.68
3763,초코롤(미니),39,57.33,5.85,0.78,3.51
3764,초코롤케익,70,154,18.2,3.5,7.7
3765,초코만주,66,168.3,27.06,4.62,5.28
3766,초코머핀,80,272,32.8,3.2,15.2
3767,초코미니쉬폰,60,135,19.8,3,4.8
3768,초코베어,30,45,4.26,0.47,2.84
3769,초코본델리슈,50,65,14.5,1.5,1
3770,초코소라,50,160,26,3,5
3771,초코소라빵,50,80,13,1.5,2.5
3772,초코소프트케익,65,159.25,20.15,3.9,7.15
3773,초코쉬폰,70,154,14.7,2.8,9.1
3774,초코스콘,75,228.75,35.25,3,8.25
3775,초코스틱,30,40.5,4.2,0.6,2.4
3776,초코올드훼션드,55,148.5,16.5,1.65,8.25
3777,초코와블루베리의듀얼스토리,48,84,9.84,0.96,4.32
3778,초코체리휘낭시에,30,110,12,2,7
3779,초코츄이스티,70,171.5,18.9,1.4,10.5
3780,초코츄이스티,70,286.46,32.67,2.51,17.59
3781,초코칩머핀,80,247.2,28,4,13.6
3782,초코칩머핀 <특판용>,56,120.96,13.44,1.68,6.72
3783,초코칩스콘,75,202.5,27.75,3,9
3784,초코칩쏙쏙 화이트브레드,60,195,30,4,7
3785,초코칩피칸쿠키,100,462.89,70.21,5.44,17.81
3786,초코컵케익,48,86.4,10.08,0.96,4.32
3787,초코휘낭시에,30,37.5,4.12,0.38,2.25
3788,초콜릿 아이스드 커스터드 필드,76,212.8,22.8,3.04,12.16
3789,초콜릿머핀,75,210,24.75,2.25,12
3790,초콜릿케익(화이트)1호,55,122.1,11.55,1.65,7.7
3791,초콜릿케익(화이트)3호,62,147.56,15.5,1.86,8.68
3792,초콜릿케익(화이트)5호,62,151.28,15.5,1.86,8.68
3793,초콜릿케익(화이트)단1호,58,128.18,13.92,1.74,8.12
3794,초콜릿케익(화이트)단2호,59,131.57,14.16,1.77,8.26
3795,초콜릿케익(화이트)단4호,54,112.86,10.8,1.62,7.56
3796,초콜릿케익(화이트)미니,51,109.14,10.2,1.02,7.14
3797,촉촉한 고구마케익,80,236,29.6,4,12
3798,촉촉한 옥수수크럼블,60,93,10.8,2.4,3.6
3799,촉촉한 치즈케익,80,236,29.6,4,12
3800,촉촉한 치즈케익(우유),80,236,28,4,12
3801,촉촉한초코케익,62,151.9,19.84,3.1,6.82
3802,촉촉한치즈머핀,56,122.64,13.44,1.68,6.72
3803,촉촉한케익,62,142.6,18.6,3.1,6.2
3804,쵸코가나쉬,50,100,9,1.5,6.5
3805,쵸코블러섬,55,114.95,11,1.65,7.15
3806,쵸코크림브레드,114,370.5,69.54,7.98,7.3
3807,쵸콜릿케이크(쵸코)2호,55,116.6,11.55,1.65,7.15
3808,쵸콜릿케이크(쵸코)미니,50,102,9.5,1.5,6.5
3809,추억의 단팥빵,80,193.6,39.2,5.6,1.6
3810,치즈 풀어파츠,110,121,62.7,12.1,5.5
3811,치즈가부드러운시간,100,347.68,27.13,7.04,23.45
3812,치즈머핀,75,225,27,3,12
3813,치즈베이글,60,117,18,6,2.4
3814,치즈소시지베이글,65,126.75,13,5.85,2.28
3815,치즈앤치즈머핀,90,369,30.6,5.4,25.2
3816,치즈앤치즈붓세,45,76.5,9.9,1.35,3.6
3817,치즈야채롤,100,364.38,41.66,9.02,17.96
3818,치즈츄이스티,50,112.5,14.5,1,6
3819,치즈카스테라,80,224,28,4.8,10.4
3820,치즈케이크,70,250,15,5,19
3821,치즈파운드 1줄,57,124.83,13.11,2.28,7.41
3822,치즈할리피뇨베이글,110,338.8,58.3,12.1,6.6
3823,카라멜도라야끼,60,96,21.6,1.8,1.26
3824,카라멜모카쉬폰,70,161,13.3,1.4,10.5
3825,카라멜시나몬브레드,100,325.68,44.97,6.44,13.34
3826,카스타드 크림빵,72,131.04,23.04,2.88,2.88
3827,카스테라(미니),72,159.12,27.36,3.6,4.32
3828,카카오 후로스티드,48,117.6,12,1.92,7.2
3829,카카오하니딥,53,127.2,18.02,1.59,6.36
3830,카카오하니딥먼치킨,52,127.4,16.64,1.56,6.76
3831,카페 헤이즐넛,74,247.9,25.16,2.96,15.54
3832,카페마카롱케이크,70,260,23,3,18
3833,카페모카,55,117.7,12.1,1.65,7.15
3834,카페모카롤,100,445.29,49.06,6.44,24.81
3835,카페모카롤케익,60,126,13.8,2.4,6.6
3836,카푸치노붓세,45,160,25,2,7.1
3837,카푸치노츄이스티,50,112.5,15,0.5,6
3838,카프치노붓세,45,72,11.25,0.9,3.15
3839,커피번,100,448.32,43.26,7.43,27.28
3840,코르네파이,48,260,20,2,19
3841,콩범벅페스트리,81,208.17,31.59,4.05,7.29
3842,콩크림치즈,93,283.65,39.06,6.51,12.09
3843,쿠키앤치즈,47,75.2,7.52,1.41,4.7
3844,쿠키앤치즈케이크,50,165,13,2,8
3845,크라운초코,47,92.59,7.99,0.94,6.58
3846,크랜베리 휘낭시에,30,120,12,2,7
3847,크랜베리소보루패스츄리,100,423.34,47.4,8.23,22.31
3848,크랜베리스콘,75,210,30,3,9
3849,크랜베리월넛쿠키,100,495.09,64.84,5.76,23.63
3850,크랜베리필드,55,107.25,14.85,2.2,4.4
3851,크렌베리 브레드,100,265.83,50.6,10.21,2.51
3852,크렌베리피칸,100,296.37,48.84,8.9,7.27
3853,크로와상,56,120.4,12.32,1.68,7.28
3854,크로크무슈,100,350.41,26.77,11.79,21.8
3855,크림치즈머핀,65,191.75,19.5,3.25,11.05
3856,크림치즈파운드,71,209.45,23.43,3.55,11.36
3857,크림치즈호두빵,100,373.49,37.37,9.62,20.61
3858,클래식모카,70,147,26.6,3.5,2.8
3859,키스미쇼콜라,70,196,16.1,2.8,10.5
3860,키즈 미니도넛 세트,60,183,19.2,2.4,11.4
3861,키즈스토리케이크,60,240,19,3,18
3862,키즈초코레이싱,47,90.24,7.52,0.94,6.11
3863,통단팥품은계란빵,100,376.72,54.55,6.45,14.75
3864,통밀자연그대로,70,122.5,22.4,3.5,1.75
3865,통큰팥빵,77,150.15,28.49,3.85,2.31
3866,특판케익(고구마맛),70,151.2,17.5,3.5,7.7
3867,특판케익(고구마맛2단),70,149.8,17.5,2.8,7.7
3868,특판케익(초코),70,137.2,16.1,2.8,7
3869,특판케익(초코2단),70,135.8,16.8,2.8,6.3
3870,티라미수 소프트링,62,142.6,14.88,2.48,8.06
3871,티라미수 스퀘어 케잌,71,184.6,19.88,2.84,10.65
3872,티라미스 케익,47,68.62,7.05,1.41,3.76
3873,파리)녹차롤케익,70,133,20.3,2.8,4.2
3874,파리)롤케익,70,147,17.5,2.8,7
3875,파리)명가명품 녹차,50,70,14.5,1.5,1
3876,파리)명가명품 벌꿀,50,70,14.5,1.5,1
3877,파리)명가명품 초코,50,65,14.5,1.5,1
3878,파리)모카스폰지,70,230,28,4,11
3879,파리)잉글리쉬파운드케익,60,138,15.6,1.8,7.8
3880,파리)호두파운드케익,60,150,13.8,2.4,10.2
3881,파우더 스트로베리 필드,71,173.95,21.3,2.13,9.23
3882,파운드,73,204.4,29.93,2.92,8.03
3883,파인애플듬뿍패스츄리,100,233.59,34.08,3.34,9.32
3884,파티파티치즈케이크,70,210,23,5,11
3885,팥만주,66,240,42,7,7
3886,펌킨 크림치즈 스퀘어,60,129,15.6,2.4,6.6
3887,페스트리토스트,65,132.6,18.85,3.25,5.2
3888,포레도？무,70,260,24,5,17
3889,포쉬케익,50,64,6.5,1.5,3.5
3890,포켓샌드 딸기요거티,80,212,22.4,3.2,12.8
3891,포켓샌드 땅콩,70,192.5,22.4,3.5,10.5
3892,포켓샌드 땅콩,70,227.35,33.5,3.59,8.38
3893,포켓샌드 블루베리,84,172.2,29.4,3.36,5.88
3894,폭신폭신우유빵,100,273.93,47.61,8.84,5.35
3895,푸를녹(綠)차쉬폰,70,140,14,2.1,8.4
3896,푸를녹차쉬폰,70,200,20,3,12
3897,프렌치 브리오쉬식빵,48,74.4,9.6,1.92,3.36
3898,프렌치 초코앤치즈,70,225,25,4,16
3899,프렌치브리오쉬식빵,100,366.49,43.31,9.3,17.34
3900,프룬파운드,74,222,28.86,2.96,10.36
3901,프리미엄녹차카스테라,50,80,15.5,2,1
3902,프리미엄생크림 2호,70,122.5,14.7,1.4,6.3
3903,프리미엄생크림케익(3호),70,114.8,14,1.4,5.6
3904,프리미엄에클레어,80,221.6,30.4,4.8,8.8
3905,프리미엄초콜릿케익,58,142.1,15.08,2.32,8.12
3906,프리미엄카스테라,50,77.5,14.5,2,1.15
3907,플래인머핀,80,248.8,27.2,4,14.4
3908,플래인베이글,100,286.85,58.39,10.14,1.41
3909,플레인베이글,120,384,75.6,13.2,3
3910,플레인와플,100,443.94,55.06,6.5,21.97
3911,피넛 크런치,55,137.5,11.55,3.3,8.8
3912,피칸파이,70,158.9,21.7,2.8,7
3913,핑크러브생크림미니,70,121.8,14,1.4,6.3
3914,한겹한겹촉촉한 밀크브레드,100,372.67,52.36,9.04,14.12
3915,한입샌드(땅콩내용물),80,275,32,5,15
3916,한입샌드(블루베리),84,205,35,4,7
3917,한입쏙밤만주,60,81,18,1.8,0.84
3918,한입에두번반한단팥크림빵,70,140,23,4,4
3919,핫치킨 풀어파츠,82,188.6,23.78,9.02,6.56
3920,해피먼치킨컵(10개)최대치,75,258.75,37.5,3.75,12
3921,해피먼치킨컵(10개)최소치,50,95,13,1.5,5
3922,해피먼치킨컵(30개)최대치,75,258.75,37.5,3.75,12
3923,해피먼치킨컵(30개)최소치,50,95,13,1.5,5
3924,핸드메이드고구마2호,70,149.8,17.5,2.1,7.7
3925,핸드메이드고구마3호,70,149.8,17.5,2.1,7.7
3926,핸드메이드고구마4호,70,149.8,17.5,2.1,7.7
3927,핸드메이드딸기2호,70,152.6,18.2,2.1,8.4
3928,핸드메이드딸기3호,70,152.6,16.1,2.1,8.4
3929,핸드메이드딸기4호,70,152.6,16.1,2.1,8.4
3930,핸드메이드초코2호,70,162.4,17.5,2.8,9.1
3931,핸드메이드초코3호,70,162.4,17.5,2.8,9.1
3932,핸드메이드초코4호,70,162.4,17.5,2.8,9.1
3933,핸드메이드화이트2단,70,149.1,16.8,2.1,7.7
3934,핸드메이드화이트2호,70,147.7,17.5,2.1,7.7
3935,핸드메이드화이트3호,70,147.7,17.5,2.1,7.7
3936,핸드메이드화이트4호,70,147.7,16.8,2.1,7.7
3937,햄버거,59,94.4,14.75,2.95,2.36
3938,햄야채 모닝롤,100,353.87,45.1,9.97,14.84
3939,행복을 나누고 싶은 블루베리롤,55,90.75,11.55,1.65,4.95
3940,허니본델리슈,50,70,13.5,1.5,1.25
3941,허니치즈브레드,100,331,34.47,12.01,16.12
3942,허니후리터,70,217,30.8,3.5,9.8
3943,헬로키티헬로모닝,70,122.5,21,3.5,2.45
3944,호두 파이,65,280,28,5,17
3945,호두를 더한 호밀식빵,70,119,20.3,3.5,2.45
3946,호두미니타르트,60,150,11.4,2.4,10.2
3947,호두바나나머핀,100,400.43,40.31,6.21,23.82
3948,호두아몬드커플,65,270,21,4,21
3949,호두아몬드파티,65,270,21,4,21
3950,호두케익,57,137.37,11.4,1.71,9.12
3951,호두파운드케익,60,138,15.6,1.8,7.8
3952,호두파이,65,169,14.95,3.25,11.05
3953,호두파이2호,66,168.3,25.08,3.3,5.94
3954,호밀블루베리브레드,100,261.03,51.52,9.91,1.7
3955,호밀식빵,70,119,20.3,3.5,2.45
3956,호박떡스폰지케익,74,192.4,22.94,3.7,9.62
3957,호박머핀,100,375,58,6,13
3958,호박쌀카스테라,100,350,48,8,14
3959,호박파운드,70,130.2,21,2.1,4.2
3960,홈메이드호두케이크,60,235,19,3,17
3961,홍차만주,66,250,42,7,6
3962,홍차휘낭시에,30,38.25,4.05,0.45,2.2
3963,화이트2단,60,250,20,2,18
3964,후레쉬슈,100,378.62,22.98,4.35,29.92
3965,후레쉬식빵,70,119,21,3.5,2.45
3966,후르츠롤케이크,70,112,9.1,2.8,7
3967,휭거마드레느,30,38.08,4.15,0.6,2.08
3968,(X-MAS)네잎클로버(MM+BC+CJ+CM)(비알코리아),100,240,25,7,11
3969,(X-MAS)더블 초콜릿 블러섬(ABB+CM)(비알코리아),100,250,30,4,13
3970,(X-MAS)버블디노(CHO+VBS+ABB)(비알코리아),100,240,25,8,11
3971,(X-MAS)블루베리 요거트(BCC+YO)(비알코리아),100,210,29,4,9
3972,(X-MAS)어드벤쳐(SS)(비알코리아),100,250,30,7,9
3973,(X-MAS)와츄원 NO.4(YO+ABB+TCC+VBS)(비알코리아),100,210,28,4,9
3974,(X-MAS)와츄원 NO.6(PIB+ABB+SS+CJ+MCC+BCC)(비알코리아),100,230,29,4,11
3975,(X-MAS)와츄원NO.8(PIB+ABB+CHC+GT+CJ+MCC+SS+BCC)(비알코리아),100,230,28,4,11
3976,(X-MAS)인크레더블 가든(ABB+CJ)(비알코리아),100,240,33,4,11
3977,(X-MAS)큐브 샤롯뜨(ABB+VBS)(비알코리아),100,220,26,4,12
3978,31요거트,115,226.55,0,4.6,0
3979,5가지큐브샤롯뜨,115,290.95,0,5.75,0
3980,고스트 월드(비알코리아),100,260,29,4,15
3981,그린티,115,278.3,0,5.75,0
